hex,count_good_aircraft,count_bad_aircraft
846751bffffffff,10,0
846751dffffffff,21,0
8467523ffffffff,16,0
846752bffffffff,4,0
8467531ffffffff,12,0
8467533ffffffff,19,0
8467535ffffffff,30,0
8467537ffffffff,17,0
8467539ffffffff,13,0
846753bffffffff,15,0
846753dffffffff,19,0
8467541ffffffff,28,0
8467543ffffffff,9,0
8467545ffffffff,8,0
8467547ffffffff,25,0
8467549ffffffff,20,0
846754bffffffff,34,0
846754dffffffff,13,0
8467551ffffffff,4,0
8467553ffffffff,19,0
8467555ffffffff,9,0
8467557ffffffff,9,0
8467559ffffffff,14,0
846755bffffffff,20,0
846755dffffffff,13,0
8467561ffffffff,2,0
8467565ffffffff,5,0
8467569ffffffff,1,0
846756bffffffff,5,0
846756dffffffff,16,0
8467581ffffffff,7,0
8467583ffffffff,2,0
8467585ffffffff,13,0
8467587ffffffff,3,0
8467589ffffffff,21,0
846758bffffffff,10,0
846758dffffffff,16,0
8467591ffffffff,8,0
8467593ffffffff,8,0
8467595ffffffff,2,0
8467597ffffffff,2,0
8467599ffffffff,3,0
846759bffffffff,3,0
846759dffffffff,9,0
84675a1ffffffff,16,0
84675a3ffffffff,6,0
84675a5ffffffff,6,0
84675a7ffffffff,15,0
84675a9ffffffff,8,0
84675abffffffff,13,0
84675adffffffff,4,0
84675b1ffffffff,2,0
84675b3ffffffff,2,0
84675b5ffffffff,1,0
84675b7ffffffff,2,0
84675b9ffffffff,1,0
84675bbffffffff,3,0
84675c1ffffffff,15,0
84675c3ffffffff,21,0
84675c5ffffffff,12,0
84675c7ffffffff,19,0
84675c9ffffffff,10,0
84675cbffffffff,27,0
84675cdffffffff,10,0
84675d1ffffffff,4,0
84675d3ffffffff,1,0
84675d5ffffffff,8,0
84675d7ffffffff,4,0
84675d9ffffffff,11,0
84675dbffffffff,1,0
84675ddffffffff,19,0
84675e1ffffffff,7,0
84675e3ffffffff,8,0
84675e5ffffffff,9,0
84675e7ffffffff,3,0
84675e9ffffffff,13,0
84675ebffffffff,10,0
84675edffffffff,13,0
8467601ffffffff,1,0
8467603ffffffff,2,0
8467605ffffffff,20,0
8467607ffffffff,1,0
8467609ffffffff,15,0
846760bffffffff,2,0
846760dffffffff,15,0
8467611ffffffff,11,0
8467613ffffffff,1,0
8467615ffffffff,11,0
8467619ffffffff,11,0
846761dffffffff,11,0
8467621ffffffff,34,0
8467623ffffffff,24,0
8467625ffffffff,13,0
8467627ffffffff,20,0
8467629ffffffff,17,0
846762bffffffff,19,0
846762dffffffff,20,0
8467631ffffffff,4,0
8467633ffffffff,15,0
8467635ffffffff,16,0
8467637ffffffff,16,0
8467639ffffffff,1,0
846763bffffffff,12,0
846763dffffffff,6,0
8467641ffffffff,1,0
8467643ffffffff,15,0
8467647ffffffff,3,0
8467649ffffffff,2,0
846764bffffffff,15,0
846764dffffffff,1,0
8467651ffffffff,12,0
8467653ffffffff,11,0
8467655ffffffff,1,0
8467657ffffffff,11,0
8467659ffffffff,13,0
846765bffffffff,12,0
846765dffffffff,1,0
8467661ffffffff,11,0
8467663ffffffff,5,0
8467665ffffffff,26,0
8467667ffffffff,20,0
8467669ffffffff,2,0
846766dffffffff,36,0
8467681ffffffff,4,0
8467683ffffffff,2,0
8467685ffffffff,9,0
8467687ffffffff,2,0
8467689ffffffff,6,0
846768bffffffff,1,0
846768dffffffff,3,0
8467691ffffffff,2,0
8467693ffffffff,3,0
8467695ffffffff,4,0
8467697ffffffff,5,0
846769bffffffff,3,0
84676a1ffffffff,18,0
84676a3ffffffff,10,0
84676a5ffffffff,24,0
84676a7ffffffff,32,0
84676a9ffffffff,6,0
84676abffffffff,3,0
84676adffffffff,24,0
84676b1ffffffff,17,0
84676b3ffffffff,7,0
84676b5ffffffff,27,0
84676b7ffffffff,19,0
84676b9ffffffff,3,0
84676bbffffffff,14,0
84676bdffffffff,4,0
84676c1ffffffff,5,0
84676c5ffffffff,5,0
84676c9ffffffff,5,0
84676cdffffffff,2,0
84676d1ffffffff,7,0
84676d3ffffffff,3,0
84676d5ffffffff,6,0
84676d9ffffffff,11,0
84676dbffffffff,4,0
84676ddffffffff,2,0
84676e1ffffffff,5,0
84676e5ffffffff,6,0
84676e7ffffffff,5,0
84676e9ffffffff,1,0
84676ebffffffff,4,0
84676edffffffff,1,0
8467701ffffffff,9,0
8467703ffffffff,27,0
8467705ffffffff,23,0
8467707ffffffff,15,0
8467709ffffffff,6,0
846770bffffffff,19,0
846770dffffffff,28,0
8467711ffffffff,10,0
8467713ffffffff,19,0
8467715ffffffff,20,0
8467717ffffffff,14,0
8467719ffffffff,9,0
846771bffffffff,9,0
846771dffffffff,21,0
8467721ffffffff,19,0
8467723ffffffff,27,0
8467725ffffffff,14,0
8467727ffffffff,9,0
8467729ffffffff,25,0
846772bffffffff,25,0
846772dffffffff,13,0
8467731ffffffff,36,0
8467733ffffffff,15,0
8467735ffffffff,34,0
8467737ffffffff,54,0
8467739ffffffff,30,0
846773bffffffff,13,0
846773dffffffff,26,0
8467741ffffffff,8,0
8467743ffffffff,10,0
8467745ffffffff,21,0
8467747ffffffff,25,0
8467749ffffffff,12,0
846774bffffffff,14,0
846774dffffffff,10,0
8467751ffffffff,26,0
8467753ffffffff,15,0
8467755ffffffff,13,0
8467757ffffffff,19,0
8467759ffffffff,28,0
846775bffffffff,15,0
846775dffffffff,17,0
8467761ffffffff,16,0
8467763ffffffff,34,0
8467765ffffffff,13,0
8467767ffffffff,6,0
8467769ffffffff,17,0
846776bffffffff,28,0
846776dffffffff,17,0
8467801ffffffff,2,0
8467803ffffffff,8,0
8467805ffffffff,10,0
8467807ffffffff,17,0
8467809ffffffff,1,0
846780bffffffff,12,0
846780dffffffff,3,0
8467811ffffffff,19,0
8467813ffffffff,20,0
8467815ffffffff,10,0
8467817ffffffff,17,0
8467819ffffffff,11,0
846781bffffffff,4,0
846781dffffffff,10,0
8467821ffffffff,6,0
8467823ffffffff,23,0
8467825ffffffff,2,0
8467827ffffffff,4,0
8467829ffffffff,15,0
846782bffffffff,15,0
846782dffffffff,9,0
8467831ffffffff,42,0
8467833ffffffff,43,0
8467835ffffffff,29,0
8467837ffffffff,42,0
8467839ffffffff,15,0
846783bffffffff,22,0
846783dffffffff,30,0
8467851ffffffff,1,0
8467855ffffffff,3,0
8467857ffffffff,16,0
846785dffffffff,1,0
8467861ffffffff,10,0
8467863ffffffff,6,0
8467865ffffffff,14,0
8467867ffffffff,18,0
8467869ffffffff,3,0
846786bffffffff,3,0
846786dffffffff,7,0
8467881ffffffff,56,0
8467883ffffffff,31,0
8467885ffffffff,58,0
8467887ffffffff,78,0
8467889ffffffff,40,0
846788bffffffff,21,0
846788dffffffff,26,0
8467891ffffffff,3,0
8467893ffffffff,17,0
8467895ffffffff,17,0
8467897ffffffff,13,0
846789bffffffff,19,0
846789dffffffff,12,0
84678a1ffffffff,42,0
84678a3ffffffff,51,0
84678a5ffffffff,17,0
84678a7ffffffff,22,0
84678a9ffffffff,57,0
84678abffffffff,69,0
84678adffffffff,36,0
84678b1ffffffff,89,0
84678b3ffffffff,98,0
84678b5ffffffff,53,0
84678b7ffffffff,54,0
84678b9ffffffff,88,0
84678bbffffffff,53,0
84678bdffffffff,66,0
84678c1ffffffff,5,0
84678c3ffffffff,11,0
84678c5ffffffff,9,0
84678c7ffffffff,13,0
84678cbffffffff,1,0
84678cdffffffff,5,0
84678d3ffffffff,1,0
84678d5ffffffff,13,0
84678d7ffffffff,5,0
84678e1ffffffff,29,0
84678e3ffffffff,48,0
84678e5ffffffff,41,0
84678e7ffffffff,42,0
84678e9ffffffff,34,0
84678ebffffffff,17,0
84678edffffffff,26,0
8467901ffffffff,8,0
8467903ffffffff,14,0
8467905ffffffff,4,0
8467907ffffffff,6,0
8467909ffffffff,9,0
846790bffffffff,15,0
846790dffffffff,4,0
8467911ffffffff,3,0
8467915ffffffff,12,0
8467917ffffffff,8,0
8467919ffffffff,4,0
846791bffffffff,3,0
846791dffffffff,14,0
8467921ffffffff,14,0
8467923ffffffff,12,0
8467925ffffffff,25,0
8467927ffffffff,26,0
8467929ffffffff,6,0
846792bffffffff,6,0
846792dffffffff,14,0
8467931ffffffff,23,0
8467933ffffffff,29,0
8467935ffffffff,22,0
8467937ffffffff,29,0
8467939ffffffff,14,0
846793bffffffff,16,0
846793dffffffff,12,0
8467941ffffffff,7,0
8467943ffffffff,10,0
8467945ffffffff,5,0
8467947ffffffff,5,0
8467949ffffffff,1,0
846794bffffffff,11,0
846794dffffffff,4,0
8467951ffffffff,9,0
8467953ffffffff,4,0
8467955ffffffff,12,0
8467957ffffffff,8,0
8467959ffffffff,9,0
846795bffffffff,3,0
846795dffffffff,15,0
8467961ffffffff,3,0
8467963ffffffff,6,0
8467965ffffffff,6,0
8467967ffffffff,6,0
8467969ffffffff,3,0
846796bffffffff,5,0
846796dffffffff,4,0
8467981ffffffff,6,0
8467983ffffffff,23,0
8467985ffffffff,24,0
8467987ffffffff,26,0
8467989ffffffff,11,0
846798bffffffff,11,0
846798dffffffff,10,0
8467991ffffffff,23,0
8467993ffffffff,33,0
8467995ffffffff,27,0
8467997ffffffff,16,0
8467999ffffffff,12,0
846799bffffffff,16,0
846799dffffffff,12,0
84679a1ffffffff,26,0
84679a3ffffffff,34,0
84679a5ffffffff,39,0
84679a7ffffffff,37,0
84679a9ffffffff,30,0
84679abffffffff,7,0
84679adffffffff,23,0
84679b1ffffffff,41,0
84679b3ffffffff,47,0
84679b5ffffffff,45,0
84679b7ffffffff,40,0
84679b9ffffffff,12,0
84679bbffffffff,17,0
84679bdffffffff,20,0
84679c1ffffffff,12,0
84679c3ffffffff,2,0
84679c5ffffffff,1,0
84679c7ffffffff,16,0
84679c9ffffffff,11,0
84679cbffffffff,2,0
84679cdffffffff,4,0
84679d1ffffffff,9,0
84679d3ffffffff,13,0
84679d5ffffffff,2,0
84679d7ffffffff,7,0
84679d9ffffffff,44,0
84679dbffffffff,40,0
84679ddffffffff,6,0
84679e1ffffffff,13,0
84679e3ffffffff,21,0
84679e5ffffffff,25,0
84679e7ffffffff,20,0
84679e9ffffffff,10,0
84679ebffffffff,22,0
84679edffffffff,21,0
8467a01ffffffff,1,0
8467a05ffffffff,3,0
8467a07ffffffff,1,0
8467a09ffffffff,7,0
8467a0bffffffff,4,0
8467a0dffffffff,9,0
8467a1dffffffff,2,0
8467a21ffffffff,1,0
8467a23ffffffff,1,0
8467a29ffffffff,23,0
8467a2bffffffff,5,0
8467a2dffffffff,2,0
8467a41ffffffff,9,0
8467a43ffffffff,12,0
8467a45ffffffff,12,0
8467a47ffffffff,12,0
8467a49ffffffff,11,0
8467a4bffffffff,27,0
8467a4dffffffff,13,0
8467a51ffffffff,2,0
8467a55ffffffff,12,0
8467a57ffffffff,4,0
8467a5bffffffff,11,0
8467a5dffffffff,17,0
8467a61ffffffff,54,0
8467a63ffffffff,38,0
8467a65ffffffff,9,0
8467a67ffffffff,29,0
8467a69ffffffff,28,0
8467a6bffffffff,17,0
8467a6dffffffff,45,0
8467b01ffffffff,5,0
8467b03ffffffff,2,0
8467b07ffffffff,1,0
8467b09ffffffff,5,0
8467b0bffffffff,4,0
8467b0dffffffff,6,0
8467b25ffffffff,1,0
8467b27ffffffff,1,0
8467b2dffffffff,5,0
8467b31ffffffff,7,0
8467b33ffffffff,15,0
8467b35ffffffff,7,0
8467b37ffffffff,12,0
8467b39ffffffff,5,0
8467b3bffffffff,2,0
8467b3dffffffff,1,0
8467b41ffffffff,8,0
8467b43ffffffff,10,0
8467b45ffffffff,11,0
8467b47ffffffff,7,0
8467b49ffffffff,15,0
8467b4bffffffff,12,0
8467b4dffffffff,9,0
8467b51ffffffff,2,0
8467b53ffffffff,3,0
8467b55ffffffff,6,0
8467b59ffffffff,8,0
8467b5bffffffff,7,0
8467b5dffffffff,6,0
8467b61ffffffff,13,0
8467b63ffffffff,9,0
8467b65ffffffff,13,0
8467b67ffffffff,7,0
8467b69ffffffff,11,0
8467b6bffffffff,13,0
8467b6dffffffff,17,0
8468001ffffffff,33,0
8468003ffffffff,1,0
8468005ffffffff,33,0
8468007ffffffff,5,0
8468009ffffffff,11,0
846800bffffffff,34,0
846800dffffffff,8,0
8468019ffffffff,5,0
846801dffffffff,2,0
8468021ffffffff,14,0
8468025ffffffff,16,0
8468027ffffffff,4,0
8468029ffffffff,32,0
846802bffffffff,12,0
846802dffffffff,32,0
8468041ffffffff,1,0
8468043ffffffff,3,0
8468045ffffffff,41,0
8468047ffffffff,3,0
8468049ffffffff,28,0
846804dffffffff,35,0
8468051ffffffff,17,0
8468053ffffffff,32,0
8468055ffffffff,16,0
8468057ffffffff,34,0
8468059ffffffff,3,0
846805bffffffff,20,0
846805dffffffff,3,0
8468061ffffffff,38,0
8468063ffffffff,16,0
8468065ffffffff,38,0
8468067ffffffff,37,0
8468069ffffffff,39,0
846806bffffffff,13,0
846806dffffffff,13,0
84680dbffffffff,1,0
8468101ffffffff,53,0
8468103ffffffff,41,0
8468105ffffffff,56,0
8468107ffffffff,39,0
8468109ffffffff,59,0
846810bffffffff,93,0
846810dffffffff,51,0
8468111ffffffff,25,0
8468113ffffffff,15,0
8468115ffffffff,20,0
8468117ffffffff,16,0
8468119ffffffff,36,0
846811bffffffff,13,0
846811dffffffff,90,0
8468121ffffffff,9,0
8468123ffffffff,27,0
8468125ffffffff,3,0
8468127ffffffff,18,0
8468129ffffffff,58,0
846812bffffffff,30,0
846812dffffffff,33,0
8468131ffffffff,13,0
8468133ffffffff,11,0
8468135ffffffff,28,0
8468137ffffffff,5,0
8468139ffffffff,31,0
846813bffffffff,11,0
846813dffffffff,35,0
8468141ffffffff,5,0
8468143ffffffff,29,0
8468145ffffffff,26,0
8468147ffffffff,41,0
8468149ffffffff,1,0
846814bffffffff,4,0
846814dffffffff,1,0
8468151ffffffff,26,0
8468153ffffffff,58,0
8468155ffffffff,46,0
8468157ffffffff,109,0
8468159ffffffff,14,0
846815bffffffff,45,0
846815dffffffff,13,0
8468161ffffffff,36,1
8468163ffffffff,60,0
8468165ffffffff,40,0
8468167ffffffff,51,0
8468169ffffffff,53,0
846816bffffffff,44,0
846816dffffffff,33,0
8468189ffffffff,1,0
84681c1ffffffff,8,0
84681c3ffffffff,8,0
84681c5ffffffff,8,0
84681c7ffffffff,2,0
84681c9ffffffff,1,0
84681cbffffffff,2,0
84681cdffffffff,13,0
84681d1ffffffff,1,0
84681d5ffffffff,1,0
84681ddffffffff,3,0
84681e1ffffffff,9,0
84681e5ffffffff,6,0
84681e9ffffffff,10,0
84681ebffffffff,4,0
84681edffffffff,9,0
8468213ffffffff,7,0
8468215ffffffff,1,0
8468217ffffffff,17,0
846821bffffffff,1,0
8468223ffffffff,12,0
8468227ffffffff,7,0
8468231ffffffff,18,0
8468233ffffffff,5,0
8468235ffffffff,7,0
8468237ffffffff,1,0
8468239ffffffff,1,0
846823bffffffff,14,0
8468255ffffffff,1,0
8468281ffffffff,32,0
8468283ffffffff,6,0
8468285ffffffff,41,0
8468287ffffffff,15,0
8468289ffffffff,29,0
846828bffffffff,31,0
846828dffffffff,21,0
8468291ffffffff,1,0
8468293ffffffff,7,0
8468295ffffffff,4,0
8468297ffffffff,1,0
8468299ffffffff,2,0
846829bffffffff,10,0
846829dffffffff,4,0
84682a1ffffffff,5,0
84682a5ffffffff,5,0
84682a9ffffffff,30,0
84682abffffffff,5,0
84682adffffffff,34,0
84682b9ffffffff,3,0
84682bbffffffff,1,0
84682bdffffffff,1,0
84682c1ffffffff,16,0
84682c3ffffffff,18,0
84682c5ffffffff,17,0
84682c7ffffffff,18,0
84682c9ffffffff,3,0
84682cbffffffff,19,0
84682cdffffffff,6,0
84682d1ffffffff,39,0
84682d3ffffffff,18,0
84682d5ffffffff,37,0
84682d7ffffffff,27,0
84682d9ffffffff,5,0
84682dbffffffff,34,0
84682ddffffffff,16,0
84682e1ffffffff,10,0
84682e3ffffffff,21,0
84682e5ffffffff,5,0
84682e7ffffffff,19,0
84682e9ffffffff,19,0
84682ebffffffff,14,0
84682edffffffff,17,0
8468301ffffffff,24,0
8468303ffffffff,28,0
8468305ffffffff,32,0
8468307ffffffff,8,0
8468309ffffffff,1,0
846830bffffffff,1,0
846830dffffffff,3,0
8468311ffffffff,3,0
8468313ffffffff,7,0
8468315ffffffff,3,0
8468317ffffffff,2,0
8468319ffffffff,9,0
846831bffffffff,4,0
846831dffffffff,23,0
8468321ffffffff,1,0
8468325ffffffff,3,0
8468329ffffffff,27,0
846832bffffffff,3,0
846832dffffffff,19,0
8468333ffffffff,10,0
8468337ffffffff,6,0
8468341ffffffff,4,0
8468345ffffffff,11,0
846834bffffffff,2,0
846834dffffffff,2,0
8468359ffffffff,1,0
8468361ffffffff,4,0
8468363ffffffff,8,0
8468365ffffffff,4,0
8468367ffffffff,24,0
8468369ffffffff,7,0
846836bffffffff,5,0
846836dffffffff,3,0
8468401ffffffff,19,0
8468403ffffffff,33,0
8468405ffffffff,55,0
8468407ffffffff,19,0
8468409ffffffff,30,0
846840bffffffff,32,0
846840dffffffff,59,0
8468411ffffffff,2,0
8468413ffffffff,5,0
8468415ffffffff,24,0
8468417ffffffff,2,0
8468419ffffffff,6,0
846841bffffffff,7,0
846841dffffffff,24,0
8468421ffffffff,12,0
8468423ffffffff,33,0
8468425ffffffff,29,0
8468427ffffffff,7,0
8468429ffffffff,18,0
846842bffffffff,35,0
846842dffffffff,23,0
8468431ffffffff,26,0
8468433ffffffff,5,0
8468435ffffffff,36,0
8468437ffffffff,28,0
8468439ffffffff,36,0
846843bffffffff,22,0
846843dffffffff,18,0
8468441ffffffff,117,0
8468443ffffffff,23,0
8468445ffffffff,60,0
8468447ffffffff,57,0
8468449ffffffff,98,0
846844bffffffff,61,0
846844dffffffff,75,0
8468451ffffffff,10,0
8468453ffffffff,5,0
8468455ffffffff,27,0
8468457ffffffff,16,0
8468459ffffffff,16,0
846845bffffffff,13,0
846845dffffffff,19,0
8468461ffffffff,25,0
8468463ffffffff,46,0
8468465ffffffff,30,0
8468467ffffffff,24,0
8468469ffffffff,21,0
846846bffffffff,53,0
846846dffffffff,39,0
8468483ffffffff,1,0
8468485ffffffff,7,0
8468487ffffffff,2,0
846848dffffffff,6,0
8468495ffffffff,1,0
84684a9ffffffff,2,0
84684abffffffff,7,0
84684adffffffff,1,0
84684b5ffffffff,6,0
84684b7ffffffff,3,0
84684b9ffffffff,1,0
84684bdffffffff,6,0
84684c1ffffffff,2,0
84684c5ffffffff,6,0
84684cbffffffff,2,0
84684cdffffffff,7,0
84684d1ffffffff,2,0
84684d9ffffffff,2,0
84684dbffffffff,1,0
84684ddffffffff,1,0
84684e3ffffffff,1,0
84684e5ffffffff,1,0
84684e7ffffffff,1,0
84684ebffffffff,6,0
8468501ffffffff,3,0
8468503ffffffff,3,0
8468507ffffffff,1,0
846850bffffffff,1,1
8468511ffffffff,3,0
8468513ffffffff,29,0
8468515ffffffff,1,0
8468517ffffffff,1,0
8468519ffffffff,24,1
846851bffffffff,27,0
846851dffffffff,2,1
8468521ffffffff,29,0
8468523ffffffff,28,0
8468527ffffffff,7,0
8468529ffffffff,25,0
846852bffffffff,13,0
846853dffffffff,1,0
8468553ffffffff,26,0
8468555ffffffff,2,0
8468557ffffffff,2,0
8468559ffffffff,3,0
846855bffffffff,24,0
846855dffffffff,5,0
8468581ffffffff,3,0
8468583ffffffff,17,0
8468587ffffffff,2,0
8468589ffffffff,43,0
846858bffffffff,15,0
846858dffffffff,10,0
84685a1ffffffff,5,0
84685a5ffffffff,18,0
84685a7ffffffff,3,0
84685a9ffffffff,6,0
84685adffffffff,15,0
84685b1ffffffff,2,0
84685b3ffffffff,17,0
84685b7ffffffff,1,0
84685b9ffffffff,18,0
84685bbffffffff,16,0
84685c1ffffffff,16,0
84685c3ffffffff,42,0
84685c5ffffffff,9,0
84685c7ffffffff,7,0
84685c9ffffffff,36,0
84685cbffffffff,40,0
84685cdffffffff,10,0
84685d1ffffffff,1,0
84685d5ffffffff,29,0
84685d9ffffffff,2,0
84685dbffffffff,1,0
84685ddffffffff,30,0
84685e1ffffffff,25,0
84685e3ffffffff,14,0
84685e5ffffffff,6,0
84685e7ffffffff,20,0
84685e9ffffffff,28,0
84685ebffffffff,10,0
8468601ffffffff,7,0
8468603ffffffff,18,0
8468605ffffffff,18,0
8468607ffffffff,13,0
8468609ffffffff,22,0
846860bffffffff,7,0
846860dffffffff,45,0
8468613ffffffff,6,0
8468615ffffffff,14,0
8468617ffffffff,4,0
8468619ffffffff,1,0
846861dffffffff,3,0
8468621ffffffff,68,0
8468623ffffffff,73,0
8468625ffffffff,8,0
8468627ffffffff,65,0
8468629ffffffff,47,0
846862bffffffff,54,0
846862dffffffff,37,0
8468631ffffffff,20,0
8468633ffffffff,28,0
8468635ffffffff,39,0
8468637ffffffff,28,0
8468639ffffffff,20,0
846863bffffffff,20,0
846863dffffffff,36,0
8468641ffffffff,47,0
8468643ffffffff,28,0
8468645ffffffff,81,0
8468647ffffffff,64,0
8468649ffffffff,42,0
846864bffffffff,17,0
846864dffffffff,59,0
8468651ffffffff,1,0
8468653ffffffff,2,0
8468655ffffffff,3,0
8468657ffffffff,2,0
8468659ffffffff,1,0
846865dffffffff,5,0
8468661ffffffff,57,0
8468663ffffffff,24,0
8468665ffffffff,25,0
8468667ffffffff,28,0
8468669ffffffff,66,0
846866bffffffff,53,0
846866dffffffff,43,0
8468683ffffffff,1,0
8468689ffffffff,2,0
846868bffffffff,1,0
846868dffffffff,2,0
84686a1ffffffff,1,0
84686a3ffffffff,1,0
84686a5ffffffff,7,0
84686a9ffffffff,1,0
84686adffffffff,3,0
84686b3ffffffff,1,0
84686b5ffffffff,1,0
84686b7ffffffff,3,0
84686b9ffffffff,1,0
84686c3ffffffff,1,0
84686c9ffffffff,2,0
84686cbffffffff,1,0
84686cdffffffff,4,0
84686e1ffffffff,2,0
84686e5ffffffff,21,0
84686e7ffffffff,1,0
84686e9ffffffff,6,0
84686ebffffffff,2,0
84686edffffffff,14,0
8468701ffffffff,3,0
8468703ffffffff,3,0
8468705ffffffff,2,0
8468709ffffffff,2,0
846870bffffffff,2,0
846870dffffffff,2,0
8468711ffffffff,36,0
8468713ffffffff,14,0
8468715ffffffff,1,0
8468717ffffffff,32,0
8468719ffffffff,40,0
846871bffffffff,13,0
846871dffffffff,7,0
8468721ffffffff,4,0
8468729ffffffff,8,0
846872bffffffff,2,0
846872dffffffff,10,0
8468733ffffffff,10,0
8468737ffffffff,2,0
8468739ffffffff,3,0
846873bffffffff,1,0
8468743ffffffff,2,0
8468745ffffffff,1,0
8468751ffffffff,3,0
8468753ffffffff,35,0
8468757ffffffff,7,0
8468759ffffffff,2,0
846875bffffffff,17,0
8468761ffffffff,10,0
8468765ffffffff,1,0
8468767ffffffff,12,0
8468769ffffffff,2,0
846876bffffffff,1,0
846894dffffffff,1,0
8468a01ffffffff,19,0
8468a03ffffffff,5,0
8468a05ffffffff,8,0
8468a07ffffffff,1,0
8468a09ffffffff,14,0
8468a0bffffffff,24,0
8468a0dffffffff,13,0
8468a11ffffffff,1,0
8468a13ffffffff,12,0
8468a15ffffffff,4,0
8468a17ffffffff,2,0
8468a19ffffffff,3,0
8468a1bffffffff,3,0
8468a1dffffffff,5,0
8468a29ffffffff,16,0
8468a2dffffffff,20,0
8468a35ffffffff,1,0
8468a39ffffffff,3,0
8468a3bffffffff,1,0
8468a3dffffffff,2,0
8468a41ffffffff,17,0
8468a43ffffffff,15,0
8468a45ffffffff,11,0
8468a47ffffffff,3,0
8468a49ffffffff,19,0
8468a4bffffffff,23,1
8468a4dffffffff,16,0
8468a51ffffffff,23,0
8468a53ffffffff,27,0
8468a55ffffffff,19,0
8468a57ffffffff,28,0
8468a59ffffffff,46,0
8468a5bffffffff,26,0
8468a5dffffffff,30,0
8468a61ffffffff,1,0
8468a63ffffffff,4,0
8468a67ffffffff,13,0
8468a69ffffffff,6,0
8468a6dffffffff,4,0
8468ac1ffffffff,19,0
8468ac3ffffffff,4,0
8468ac5ffffffff,18,0
8468ac7ffffffff,2,0
8468ac9ffffffff,31,0
8468acbffffffff,10,0
8468acdffffffff,22,0
8468ad9ffffffff,4,0
8468addffffffff,2,0
8468ae1ffffffff,13,0
8468ae9ffffffff,26,0
8468aebffffffff,4,0
8468aedffffffff,6,0
8468b01ffffffff,22,0
8468b05ffffffff,22,0
8468b09ffffffff,26,0
8468b0bffffffff,20,0
8468b0dffffffff,25,0
8468b21ffffffff,2,0
8468b23ffffffff,2,0
8468b29ffffffff,23,0
8468b2bffffffff,1,0
8468b2dffffffff,24,0
8468b31ffffffff,1,0
8468b35ffffffff,1,0
8468b43ffffffff,4,0
8468b47ffffffff,4,0
8468b49ffffffff,15,0
8468b4bffffffff,3,0
8468b4dffffffff,7,0
8468b51ffffffff,11,0
8468b53ffffffff,21,0
8468b55ffffffff,26,0
8468b57ffffffff,20,0
8468b59ffffffff,2,0
8468b5bffffffff,15,0
8468b5dffffffff,3,0
8468b61ffffffff,4,0
8468b63ffffffff,27,0
8468b65ffffffff,4,0
8468b67ffffffff,26,0
8468b69ffffffff,1,0
8468b6bffffffff,4,0
8468e93ffffffff,1,0
8468e99ffffffff,10,0
8468e9bffffffff,13,0
8468ec9ffffffff,21,0
8468ed3ffffffff,4,0
8468edbffffffff,10,0
8469105ffffffff,6,0
8469107ffffffff,18,0
846910dffffffff,1,0
8469121ffffffff,40,0
8469123ffffffff,29,0
8469125ffffffff,39,0
8469127ffffffff,52,0
8469129ffffffff,14,0
846912bffffffff,9,0
846912dffffffff,26,0
8469131ffffffff,2,0
8469135ffffffff,14,0
8469137ffffffff,1,0
8469139ffffffff,8,0
846913bffffffff,1,0
846913dffffffff,18,0
8469161ffffffff,14,0
8469163ffffffff,14,0
8469165ffffffff,63,0
8469167ffffffff,67,0
8469169ffffffff,2,0
846916bffffffff,2,0
846916dffffffff,9,0
84691b7ffffffff,1,0
8469301ffffffff,1,0
8469303ffffffff,3,0
8469307ffffffff,11,0
8469309ffffffff,1,0
846930dffffffff,2,0
8469315ffffffff,3,0
8469321ffffffff,32,0
8469323ffffffff,32,0
8469325ffffffff,46,0
8469327ffffffff,21,0
8469329ffffffff,3,0
846932bffffffff,43,0
846932dffffffff,38,0
8469339ffffffff,20,0
846933dffffffff,29,0
8469349ffffffff,2,0
846934dffffffff,15,0
8469361ffffffff,1,0
8469363ffffffff,6,0
8469365ffffffff,1,0
8469367ffffffff,117,0
8469401ffffffff,10,0
8469403ffffffff,17,0
8469405ffffffff,28,0
8469407ffffffff,19,0
8469409ffffffff,11,0
846940bffffffff,5,0
846940dffffffff,8,0
8469411ffffffff,116,0
8469413ffffffff,123,0
8469415ffffffff,109,0
8469417ffffffff,148,0
8469419ffffffff,68,0
846941bffffffff,117,0
846941dffffffff,70,0
8469421ffffffff,36,0
8469423ffffffff,44,0
8469425ffffffff,21,0
8469427ffffffff,12,0
8469429ffffffff,36,0
846942bffffffff,55,0
846942dffffffff,30,0
8469431ffffffff,113,0
8469433ffffffff,230,0
8469435ffffffff,77,0
8469437ffffffff,63,0
8469439ffffffff,78,0
846943bffffffff,169,0
846943dffffffff,61,0
8469441ffffffff,6,0
8469443ffffffff,6,0
8469445ffffffff,5,0
8469447ffffffff,8,0
8469449ffffffff,2,0
846944bffffffff,3,0
846944dffffffff,4,0
8469451ffffffff,56,0
8469453ffffffff,69,0
8469455ffffffff,6,0
8469457ffffffff,65,0
8469459ffffffff,55,0
846945bffffffff,75,0
846945dffffffff,8,0
8469461ffffffff,4,0
8469463ffffffff,18,0
8469465ffffffff,74,0
8469467ffffffff,38,0
8469469ffffffff,18,0
846946bffffffff,20,0
846946dffffffff,42,0
8469481ffffffff,21,0
