hex,count_good_aircraft,count_bad_aircraft
84685e7ffffffff,14,0
84685e9ffffffff,23,0
84685ebffffffff,14,0
8468601ffffffff,4,0
8468603ffffffff,12,0
8468605ffffffff,19,0
8468607ffffffff,11,0
8468609ffffffff,24,0
846860bffffffff,9,0
846860dffffffff,48,0
8468611ffffffff,2,0
8468613ffffffff,6,0
8468615ffffffff,20,0
8468617ffffffff,10,0
846861bffffffff,1,0
846861dffffffff,9,0
8468621ffffffff,76,0
8468623ffffffff,65,0
8468625ffffffff,9,0
8468627ffffffff,67,0
8468629ffffffff,55,0
846862bffffffff,47,0
846862dffffffff,30,0
8468631ffffffff,20,0
8468633ffffffff,28,0
8468635ffffffff,47,0
8468637ffffffff,29,0
8468639ffffffff,23,0
846863bffffffff,28,0
846863dffffffff,38,0
8468641ffffffff,48,0
8468643ffffffff,35,0
8468645ffffffff,79,0
8468647ffffffff,65,0
8468649ffffffff,46,0
846864bffffffff,13,0
846864dffffffff,66,0
8468653ffffffff,1,0
8468655ffffffff,6,0
8468657ffffffff,3,0
8468659ffffffff,1,0
846865dffffffff,6,0
8468661ffffffff,36,0
8468663ffffffff,34,0
8468665ffffffff,14,0
8468667ffffffff,20,0
8468669ffffffff,51,0
846866bffffffff,47,0
846866dffffffff,39,0
84686a1ffffffff,2,0
84686a3ffffffff,1,0
84686a5ffffffff,11,0
84686a7ffffffff,2,0
84686a9ffffffff,2,0
84686adffffffff,9,0
84686b5ffffffff,1,0
84686b7ffffffff,3,0
84686c5ffffffff,2,0
84686c7ffffffff,1,0
84686c9ffffffff,2,0
84686cdffffffff,4,0
84686e1ffffffff,3,0
84686e3ffffffff,1,0
84686e5ffffffff,26,0
84686e7ffffffff,2,0
84686e9ffffffff,7,0
84686ebffffffff,1,0
84686edffffffff,17,0
8468701ffffffff,1,0
8468703ffffffff,8,0
8468705ffffffff,1,0
8468707ffffffff,3,0
8468709ffffffff,1,0
846870bffffffff,4,0
846870dffffffff,1,0
8468711ffffffff,31,0
8468713ffffffff,8,0
8468715ffffffff,2,0
8468717ffffffff,27,0
8468719ffffffff,34,0
846871bffffffff,8,0
846871dffffffff,8,0
8468721ffffffff,2,0
8468729ffffffff,2,0
846872bffffffff,1,0
846872dffffffff,1,0
8468731ffffffff,2,0
8468733ffffffff,6,0
8468737ffffffff,2,0
8468739ffffffff,3,0
846873bffffffff,2,0
846873dffffffff,1,0
8468743ffffffff,1,0
8468751ffffffff,2,0
8468753ffffffff,27,0
8468755ffffffff,1,0
8468757ffffffff,4,0
8468759ffffffff,2,0
846875bffffffff,13,0
846875dffffffff,1,0
8468761ffffffff,2,0
8468763ffffffff,1,0
8468765ffffffff,5,0
8468767ffffffff,2,0
846876bffffffff,1,0
846876dffffffff,1,0
8468a01ffffffff,24,0
8468a03ffffffff,2,0
8468a05ffffffff,7,0
8468a07ffffffff,1,0
8468a09ffffffff,7,0
8468a0bffffffff,24,0
8468a0dffffffff,2,0
8468a11ffffffff,8,0
8468a13ffffffff,1,0
8468a15ffffffff,4,0
8468a17ffffffff,6,0
8468a19ffffffff,12,0
8468a1bffffffff,6,0
8468a1dffffffff,8,0
8468a29ffffffff,23,0
8468a2bffffffff,1,0
8468a2dffffffff,26,0
8468a33ffffffff,1,0
8468a3bffffffff,5,0
8468a41ffffffff,20,0
8468a43ffffffff,20,0
8468a45ffffffff,15,0
8468a47ffffffff,5,0
8468a49ffffffff,28,0
8468a4bffffffff,32,0
8468a4dffffffff,20,0
8468a51ffffffff,28,0
8468a53ffffffff,33,0
8468a55ffffffff,11,0
8468a57ffffffff,29,0
8468a59ffffffff,62,0
8468a5bffffffff,43,0
8468a5dffffffff,40,0
8468a67ffffffff,5,0
8468a69ffffffff,9,0
8468a6bffffffff,2,0
8468a6dffffffff,7,0
8468ac1ffffffff,31,0
8468ac3ffffffff,8,0
8468ac5ffffffff,22,0
8468ac7ffffffff,1,0
8468ac9ffffffff,44,0
8468acbffffffff,19,0
8468acdffffffff,5,0
8468ad9ffffffff,2,0
8468addffffffff,1,0
8468ae1ffffffff,16,0
8468ae3ffffffff,1,0
8468ae5ffffffff,1,0
8468ae7ffffffff,3,0
8468ae9ffffffff,21,0
8468aebffffffff,5,0
8468b01ffffffff,26,0
8468b03ffffffff,1,0
8468b05ffffffff,26,0
8468b07ffffffff,1,0
8468b09ffffffff,23,0
8468b0bffffffff,26,0
8468b0dffffffff,23,0
8468b21ffffffff,10,0
8468b23ffffffff,8,0
8468b29ffffffff,28,0
8468b2bffffffff,1,0
8468b2dffffffff,35,0
8468b35ffffffff,8,0
8468b43ffffffff,3,0
8468b47ffffffff,3,0
8468b49ffffffff,17,0
8468b4bffffffff,4,0
8468b4dffffffff,5,0
8468b53ffffffff,26,0
8468b55ffffffff,21,0
8468b57ffffffff,26,0
8468b5bffffffff,1,0
8468b5dffffffff,3,0
8468b61ffffffff,3,0
8468b63ffffffff,23,0
8468b65ffffffff,9,0
8468b67ffffffff,28,0
8468b6bffffffff,3,0
8468e99ffffffff,8,0
8468e9bffffffff,11,0
8468ec1ffffffff,2,0
8468ec9ffffffff,17,0
8468ed3ffffffff,6,0
8468edbffffffff,11,0
8469105ffffffff,2,0
8469107ffffffff,38,0
8469121ffffffff,61,0
8469123ffffffff,20,0
8469125ffffffff,58,0
8469127ffffffff,51,0
8469129ffffffff,4,0
846912bffffffff,6,0
846912dffffffff,20,0
8469131ffffffff,2,0
8469135ffffffff,9,0
8469139ffffffff,7,0
846913dffffffff,32,0
8469161ffffffff,32,0
8469163ffffffff,8,0
8469165ffffffff,92,0
8469167ffffffff,51,0
8469169ffffffff,2,0
846916bffffffff,5,0
846916dffffffff,17,0
8469303ffffffff,3,0
8469307ffffffff,4,0
846930dffffffff,5,0
8469321ffffffff,31,0
8469323ffffffff,16,0
8469325ffffffff,59,0
8469327ffffffff,8,0
8469329ffffffff,7,0
846932bffffffff,32,0
846932dffffffff,27,0
8469339ffffffff,19,0
846933dffffffff,22,0
8469349ffffffff,7,0
846934dffffffff,12,0
8469361ffffffff,1,0
8469363ffffffff,7,0
8469365ffffffff,1,0
8469367ffffffff,104,0
8469401ffffffff,9,0
8469403ffffffff,17,0
8469405ffffffff,22,0
8469407ffffffff,22,0
8469409ffffffff,9,0
846940bffffffff,16,0
846940dffffffff,3,0
8469411ffffffff,115,0
8469413ffffffff,94,0
8469415ffffffff,110,0
8469417ffffffff,144,0
8469419ffffffff,55,0
846941bffffffff,87,0
846941dffffffff,70,0
8469421ffffffff,43,0
8469423ffffffff,41,0
8469425ffffffff,24,0
8469427ffffffff,24,0
8469429ffffffff,39,0
846942bffffffff,52,0
846942dffffffff,31,0
8469431ffffffff,127,0
8469433ffffffff,236,0
8469435ffffffff,78,0
8469437ffffffff,73,0
8469439ffffffff,67,1
846943bffffffff,166,0
846943dffffffff,54,0
8469441ffffffff,1,0
8469443ffffffff,8,0
8469445ffffffff,6,0
8469447ffffffff,3,0
8469449ffffffff,2,0
846944bffffffff,3,0
846944dffffffff,1,0
8469451ffffffff,67,0
8469453ffffffff,60,0
8469455ffffffff,12,0
8469457ffffffff,70,0
8469459ffffffff,68,0
846945bffffffff,70,0
846945dffffffff,12,0
8469461ffffffff,4,0
8469463ffffffff,19,0
8469465ffffffff,71,0
8469467ffffffff,39,0
8469469ffffffff,15,0
846946bffffffff,15,0
846946dffffffff,35,0
8469481ffffffff,22,0
8469483ffffffff,5,0
8469485ffffffff,15,0
8469487ffffffff,6,0
8469489ffffffff,26,0
846948bffffffff,23,0
846948dffffffff,30,0
8469495ffffffff,2,0
8469497ffffffff,1,0
8469499ffffffff,4,0
846949bffffffff,1,0
846949dffffffff,3,0
84694a1ffffffff,89,0
84694a3ffffffff,28,0
84694a5ffffffff,83,0
84694a7ffffffff,87,0
84694a9ffffffff,39,0
84694abffffffff,26,0
84694adffffffff,115,0
84694b3ffffffff,1,0
84694b5ffffffff,21,0
84694b7ffffffff,4,0
84694b9ffffffff,2,0
84694bbffffffff,2,0
84694bdffffffff,11,0
84694c1ffffffff,15,0
84694c3ffffffff,35,0
84694c5ffffffff,24,0
84694c7ffffffff,42,0
84694c9ffffffff,23,0
84694cbffffffff,16,0
84694cdffffffff,28,0
84694d1ffffffff,5,0
84694d3ffffffff,10,0
84694d5ffffffff,16,0
84694d7ffffffff,24,0
84694dbffffffff,1,0
84694ddffffffff,16,0
84694e1ffffffff,133,0
84694e3ffffffff,51,0
84694e5ffffffff,155,0
84694e7ffffffff,114,0
84694e9ffffffff,98,0
84694ebffffffff,45,0
84694edffffffff,293,4
8469501ffffffff,1,0
8469503ffffffff,7,0
8469507ffffffff,1,0
8469509ffffffff,1,0
846950bffffffff,3,0
8469511ffffffff,64,0
8469513ffffffff,17,0
8469515ffffffff,21,0
8469517ffffffff,43,0
8469519ffffffff,40,0
846951bffffffff,30,0
846951dffffffff,4,0
8469521ffffffff,2,0
8469523ffffffff,6,0
8469527ffffffff,4,0
846952bffffffff,1,0
8469531ffffffff,1,0
8469533ffffffff,4,0
8469535ffffffff,3,0
8469537ffffffff,8,0
8469539ffffffff,3,0
846953bffffffff,5,0
8469551ffffffff,11,0
8469553ffffffff,55,0
8469555ffffffff,8,0
8469557ffffffff,14,0
8469559ffffffff,30,0
846955bffffffff,68,0
846955dffffffff,3,0
8469581ffffffff,10,0
8469583ffffffff,9,0
8469585ffffffff,17,0
8469587ffffffff,5,0
8469589ffffffff,20,0
846958bffffffff,17,0
846958dffffffff,45,0
8469591ffffffff,71,0
8469593ffffffff,84,0
8469595ffffffff,47,0
8469597ffffffff,53,0
8469599ffffffff,78,0
846959bffffffff,88,0
846959dffffffff,57,0
84695a1ffffffff,4,0
84695a5ffffffff,9,0
84695a9ffffffff,19,0
84695abffffffff,4,0
84695adffffffff,34,0
84695b1ffffffff,12,0
84695b3ffffffff,18,0
84695b5ffffffff,4,0
84695b7ffffffff,1,0
84695b9ffffffff,18,0
84695bbffffffff,42,0
84695bdffffffff,5,0
84695c1ffffffff,31,0
84695c3ffffffff,51,0
84695c5ffffffff,30,0
84695c7ffffffff,49,0
84695c9ffffffff,50,0
84695cbffffffff,29,0
84695cdffffffff,36,0
84695d1ffffffff,69,0
84695d3ffffffff,96,0
84695d5ffffffff,15,0
84695d7ffffffff,64,0
84695d9ffffffff,108,0
84695dbffffffff,126,0
84695ddffffffff,58,0
84695e1ffffffff,55,0
84695e3ffffffff,47,0
84695e5ffffffff,28,0
84695e7ffffffff,67,0
84695e9ffffffff,53,0
84695ebffffffff,49,0
84695edffffffff,44,0
8469601ffffffff,7,0
8469603ffffffff,4,0
8469605ffffffff,2,0
8469609ffffffff,7,0
846960bffffffff,33,0
846960dffffffff,3,0
8469613ffffffff,3,0
8469615ffffffff,5,0
8469617ffffffff,1,0
8469619ffffffff,59,0
846961bffffffff,2,0
846961dffffffff,17,0
8469623ffffffff,1,0
8469627ffffffff,1,0
8469631ffffffff,3,0
8469633ffffffff,41,0
8469635ffffffff,1,0
8469637ffffffff,12,0
8469639ffffffff,3,0
846963bffffffff,15,0
8469641ffffffff,5,0
8469643ffffffff,55,0
8469645ffffffff,1,0
8469647ffffffff,1,0
8469649ffffffff,167,0
846964bffffffff,73,0
846964dffffffff,29,0
8469651ffffffff,13,0
8469653ffffffff,15,0
8469655ffffffff,56,0
8469657ffffffff,39,0
8469659ffffffff,3,0
846965bffffffff,14,0
846965dffffffff,5,0
8469681ffffffff,6,0
8469683ffffffff,14,0
8469685ffffffff,11,0
8469687ffffffff,18,0
8469689ffffffff,3,0
846968bffffffff,2,0
846968dffffffff,11,0
8469695ffffffff,4,0
8469699ffffffff,1,0
846969dffffffff,17,0
84696a1ffffffff,38,0
84696a3ffffffff,42,0
84696a5ffffffff,59,0
84696a7ffffffff,51,0
84696a9ffffffff,26,0
84696abffffffff,17,0
84696adffffffff,63,0
84696b1ffffffff,7,0
84696b3ffffffff,1,0
84696b5ffffffff,8,0
84696b7ffffffff,11,0
84696b9ffffffff,12,0
84696bbffffffff,2,0
84696bdffffffff,33,0
84696c1ffffffff,31,0
84696c3ffffffff,8,0
84696c5ffffffff,18,0
84696c7ffffffff,8,0
84696c9ffffffff,42,0
84696cbffffffff,12,0
84696cdffffffff,12,0
84696d7ffffffff,2,0
84696e1ffffffff,34,0
84696e3ffffffff,24,0
84696e5ffffffff,34,0
84696e7ffffffff,57,0
84696e9ffffffff,5,0
84696ebffffffff,16,0
84696edffffffff,17,0
8469711ffffffff,9,0
8469713ffffffff,17,0
8469715ffffffff,3,0
8469717ffffffff,31,0
8469719ffffffff,2,0
846971bffffffff,6,0
846971dffffffff,8,0
8469723ffffffff,1,0
8469733ffffffff,17,0
8469735ffffffff,13,0
8469737ffffffff,20,0
8469739ffffffff,2,0
846973bffffffff,28,0
846973dffffffff,1,0
8469821ffffffff,3,0
8469823ffffffff,1,0
8469825ffffffff,17,0
8469827ffffffff,56,0
8469831ffffffff,8,0
8469833ffffffff,5,0
8469835ffffffff,19,0
8469837ffffffff,44,0
846983dffffffff,3,0
8469841ffffffff,3,0
8469849ffffffff,9,0
846984bffffffff,9,0
846984dffffffff,4,0
8469859ffffffff,6,0
846985dffffffff,5,0
8469881ffffffff,11,0
8469883ffffffff,16,0
8469885ffffffff,10,0
8469887ffffffff,30,0
8469889ffffffff,12,0
846988bffffffff,15,0
846988dffffffff,12,0
8469891ffffffff,19,0
8469893ffffffff,8,0
8469895ffffffff,24,0
8469897ffffffff,43,0
8469899ffffffff,7,0
846989bffffffff,5,0
846989dffffffff,26,0
84698a1ffffffff,23,0
84698a3ffffffff,33,0
84698a5ffffffff,8,0
84698a7ffffffff,8,0
84698a9ffffffff,35,0
84698abffffffff,35,0
84698adffffffff,19,0
84698b1ffffffff,32,0
84698b3ffffffff,34,0
84698b5ffffffff,33,0
84698b7ffffffff,40,0
84698b9ffffffff,40,0
84698bbffffffff,40,0
84698bdffffffff,41,0
84698c1ffffffff,3,0
84698c3ffffffff,26,0
84698c5ffffffff,5,0
84698c7ffffffff,12,0
84698cbffffffff,2,0
84698d1ffffffff,18,0
84698d3ffffffff,10,0
84698d5ffffffff,32,0
84698d7ffffffff,22,0
84698d9ffffffff,6,0
84698dbffffffff,16,0
84698ddffffffff,12,0
84698e1ffffffff,2,0
84698e3ffffffff,9,0
84698e5ffffffff,2,0
84698e7ffffffff,8,0
84698e9ffffffff,5,0
84698ebffffffff,14,0
8469901ffffffff,4,0
8469903ffffffff,31,0
8469905ffffffff,3,0
8469907ffffffff,16,0
8469909ffffffff,1,0
846990bffffffff,31,0
8469911ffffffff,38,0
8469913ffffffff,22,0
8469915ffffffff,22,0
8469917ffffffff,3,0
8469919ffffffff,60,0
846991bffffffff,71,0
846991dffffffff,54,0
8469921ffffffff,18,0
8469923ffffffff,26,0
8469925ffffffff,40,0
8469927ffffffff,55,0
8469929ffffffff,15,0
846992bffffffff,15,0
846992dffffffff,68,0
8469931ffffffff,24,0
8469933ffffffff,24,0
8469935ffffffff,19,0
8469937ffffffff,3,0
8469939ffffffff,4,0
846993bffffffff,1,0
846993dffffffff,11,0
8469945ffffffff,1,0
8469953ffffffff,2,0
8469955ffffffff,4,0
8469957ffffffff,10,0
846995bffffffff,3,0
8469961ffffffff,10,0
8469963ffffffff,2,0
8469965ffffffff,78,0
8469967ffffffff,16,0
8469969ffffffff,4,0
846996bffffffff,1,0
846996dffffffff,4,0
8469981ffffffff,18,0
8469983ffffffff,6,0
8469985ffffffff,9,0
8469987ffffffff,8,0
846998bffffffff,15,0
846998dffffffff,17,0
8469991ffffffff,4,0
8469993ffffffff,5,0
8469995ffffffff,7,0
8469997ffffffff,17,0
8469999ffffffff,15,0
846999bffffffff,16,0
846999dffffffff,17,0
84699a1ffffffff,10,0
84699a3ffffffff,27,0
84699a5ffffffff,39,0
84699a7ffffffff,26,0
84699a9ffffffff,3,0
84699abffffffff,3,0
84699adffffffff,9,0
84699b1ffffffff,21,0
84699b3ffffffff,10,0
84699b5ffffffff,30,0
84699b7ffffffff,7,0
84699b9ffffffff,11,0
84699bbffffffff,21,0
84699bdffffffff,15,0
84699c1ffffffff,34,0
84699c3ffffffff,24,0
84699c5ffffffff,7,0
84699c7ffffffff,1,0
84699c9ffffffff,63,0
84699cbffffffff,59,0
84699cdffffffff,60,0
84699d1ffffffff,39,0
84699d3ffffffff,27,0
84699d5ffffffff,10,0
84699d7ffffffff,2,0
84699d9ffffffff,44,0
84699dbffffffff,36,0
84699ddffffffff,55,0
84699e1ffffffff,21,0
84699e3ffffffff,24,0
84699e5ffffffff,22,0
84699e7ffffffff,8,0
84699edffffffff,2,0
8469a01ffffffff,21,0
8469a03ffffffff,42,0
8469a05ffffffff,21,0
8469a07ffffffff,32,0
8469a09ffffffff,69,0
8469a0bffffffff,37,0
8469a0dffffffff,61,0
8469a11ffffffff,46,0
8469a13ffffffff,14,0
8469a15ffffffff,71,0
8469a17ffffffff,25,0
8469a19ffffffff,42,0
8469a1bffffffff,50,0
8469a1dffffffff,43,0
8469a21ffffffff,10,0
8469a23ffffffff,48,0
8469a25ffffffff,8,0
8469a27ffffffff,36,0
8469a29ffffffff,23,0
8469a2bffffffff,18,0
8469a2dffffffff,21,0
8469a31ffffffff,10,0
8469a33ffffffff,19,0
8469a35ffffffff,10,0
8469a37ffffffff,16,0
8469a39ffffffff,54,0
8469a3bffffffff,26,0
8469a3dffffffff,48,0
8469a41ffffffff,93,0
8469a43ffffffff,134,0
8469a45ffffffff,85,0
8469a47ffffffff,108,0
8469a49ffffffff,142,1
8469a4bffffffff,90,0
8469a4dffffffff,112,0
8469a51ffffffff,63,0
8469a53ffffffff,33,0
8469a55ffffffff,76,0
8469a57ffffffff,29,0
8469a59ffffffff,106,0
8469a5bffffffff,55,0
8469a5dffffffff,110,0
8469a61ffffffff,73,0
8469a63ffffffff,58,0
8469a65ffffffff,52,0
8469a67ffffffff,61,0
8469a69ffffffff,90,0
8469a6bffffffff,86,0
8469a6dffffffff,79,0
8469a93ffffffff,4,0
8469a97ffffffff,6,0
8469a9bffffffff,1,0
8469abbffffffff,1,0
8469ac5ffffffff,4,0
8469ac9ffffffff,13,0
8469acbffffffff,1,0
8469acdffffffff,3,0
8469ae1ffffffff,13,0
8469ae5ffffffff,11,0
8469ae7ffffffff,1,0
8469ae9ffffffff,16,0
8469aebffffffff,3,0
8469aedffffffff,38,0
8469b03ffffffff,1,0
8469b09ffffffff,3,0
8469b11ffffffff,39,0
8469b13ffffffff,1,0
8469b15ffffffff,13,0
8469b19ffffffff,14,0
8469b1bffffffff,28,0
8469b1dffffffff,22,0
8469b47ffffffff,1,0
8469b51ffffffff,21,0
8469b53ffffffff,21,0
8469b55ffffffff,2,0
8469b57ffffffff,11,0
8469b59ffffffff,16,0
8469b5bffffffff,68,0
846a691ffffffff,5,0
846a693ffffffff,28,0
846a695ffffffff,1,0
846a697ffffffff,3,0
846a699ffffffff,2,0
846a69bffffffff,19,0
846a6d3ffffffff,1,0
846d0d1ffffffff,8,0
846d0d3ffffffff,3,0
846d0d9ffffffff,4,0
846d0dbffffffff,6,0
846d0ddffffffff,5,0
846d129ffffffff,1,0
846d141ffffffff,1,0
846d145ffffffff,1,0
846d147ffffffff,1,0
846d14bffffffff,1,0
846d14dffffffff,7,0
846d161ffffffff,1,0
846d163ffffffff,2,0
846d165ffffffff,5,0
846d167ffffffff,3,0
846d169ffffffff,1,0
846d16bffffffff,1,0
846d16dffffffff,2,0
846d221ffffffff,3,0
846d225ffffffff,1,0
846d22dffffffff,3,0
846d245ffffffff,1,0
846d261ffffffff,1,0
846d263ffffffff,1,0
846d265ffffffff,1,0
846d267ffffffff,2,0
846d269ffffffff,1,0
846d26dffffffff,1,0
846d281ffffffff,15,0
846d283ffffffff,17,0
846d285ffffffff,4,0
846d287ffffffff,10,0
846d289ffffffff,19,0
846d28bffffffff,25,0
846d28dffffffff,9,0
846d291ffffffff,205,0
846d293ffffffff,41,0
846d295ffffffff,16,0
846d297ffffffff,30,0
846d299ffffffff,92,0
846d29bffffffff,59,0
846d29dffffffff,65,0
846d2a1ffffffff,14,0
846d2a3ffffffff,16,0
846d2abffffffff,10,0
846d2b1ffffffff,21,0
846d2b3ffffffff,5,0
846d2b5ffffffff,3,0
846d2b7ffffffff,1,0
846d2b9ffffffff,15,0
846d2bbffffffff,25,0
846d2bdffffffff,23,0
846d2c3ffffffff,22,0
846d2c7ffffffff,19,0
846d2c9ffffffff,4,0
846d2cbffffffff,11,0
846d2d1ffffffff,32,0
846d2d3ffffffff,38,0
846d2d5ffffffff,26,0
846d2d7ffffffff,37,0
846d2d9ffffffff,12,0
846d2dbffffffff,24,0
846d2ddffffffff,13,0
846d2e1ffffffff,2,0
846d2e3ffffffff,6,0
846d2ebffffffff,1,0
846d301ffffffff,12,0
846d303ffffffff,4,0
846d305ffffffff,38,0
846d307ffffffff,34,0
846d309ffffffff,10,0
846d30bffffffff,5,0
846d30dffffffff,11,0
846d315ffffffff,2,0
846d319ffffffff,1,0
846d31dffffffff,2,0
846d321ffffffff,24,0
846d323ffffffff,3,0
846d325ffffffff,5,0
846d327ffffffff,3,0
846d329ffffffff,63,0
846d32bffffffff,43,0
846d32dffffffff,52,0
846d339ffffffff,10,0
846d33dffffffff,18,0
846d341ffffffff,9,0
846d343ffffffff,6,0
846d345ffffffff,21,0
846d347ffffffff,15,0
846d349ffffffff,2,0
846d34bffffffff,5,0
846d34dffffffff,28,0
846d351ffffffff,4,0
846d353ffffffff,1,0
846d359ffffffff,8,0
846d35bffffffff,6,0
846d35dffffffff,7,0
846d361ffffffff,22,0
846d363ffffffff,25,0
846d365ffffffff,44,0
846d367ffffffff,60,0
846d369ffffffff,27,0
846d36bffffffff,22,0
846d36dffffffff,27,0
846d405ffffffff,4,0
846d407ffffffff,5,0
846d413ffffffff,2,0
846d419ffffffff,4,0
846d41bffffffff,4,0
846d439ffffffff,1,0
846d441ffffffff,2,0
846d443ffffffff,4,0
846d449ffffffff,10,0
846d44bffffffff,3,0
846d44dffffffff,3,0
846d451ffffffff,2,0
846d453ffffffff,1,0
846d455ffffffff,5,0
846d457ffffffff,4,0
846d459ffffffff,6,0
846d45bffffffff,1,0
846d45dffffffff,3,0
846d461ffffffff,5,0
846d463ffffffff,4,0
846d465ffffffff,6,0
846d467ffffffff,1,0
846d46dffffffff,5,0
846d481ffffffff,4,0
846d483ffffffff,4,0
846d489ffffffff,6,0
846d48bffffffff,8,0
846d48dffffffff,5,0
846d491ffffffff,7,0
846d493ffffffff,7,0
846d495ffffffff,4,0
846d497ffffffff,5,0
846d499ffffffff,4,0
846d49bffffffff,5,0
846d49dffffffff,9,0
846d4c1ffffffff,3,0
846d4c3ffffffff,1,0
846d4c5ffffffff,1,0
846d4c7ffffffff,5,0
846d4c9ffffffff,2,0
846d4cbffffffff,2,0
846d4cdffffffff,2,0
846d4d1ffffffff,2,0
846d4d3ffffffff,2,0
846d4d5ffffffff,2,0
846d4d7ffffffff,3,0
846d4d9ffffffff,2,0
846d4dbffffffff,1,0
846d4ddffffffff,2,0
846d549ffffffff,2,0
846d54bffffffff,1,0
846d559ffffffff,1,0
846d601ffffffff,11,0
846d603ffffffff,16,0
846d605ffffffff,18,0
846d607ffffffff,30,0
846d609ffffffff,33,0
846d60bffffffff,30,0
846d60dffffffff,10,0
846d611ffffffff,28,0
846d613ffffffff,50,0
846d615ffffffff,31,0
846d617ffffffff,44,0
846d619ffffffff,33,0
846d61bffffffff,27,0
846d61dffffffff,22,0
846d621ffffffff,37,0
846d623ffffffff,23,0
846d625ffffffff,21,0
846d627ffffffff,15,0
846d629ffffffff,37,0
846d62bffffffff,46,0
846d62dffffffff,48,0
846d631ffffffff,40,0
846d633ffffffff,31,0
846d635ffffffff,12,0
846d637ffffffff,9,0
846d639ffffffff,34,0
846d63bffffffff,31,0
846d63dffffffff,42,0
846d641ffffffff,22,0
846d643ffffffff,19,0
846d645ffffffff,43,1
846d647ffffffff,31,0
846d649ffffffff,15,0
846d64bffffffff,14,0
846d64dffffffff,37,0
846d651ffffffff,9,0
846d653ffffffff,15,0
846d655ffffffff,30,0
846d657ffffffff,34,0
846d659ffffffff,5,0
846d65bffffffff,9,0
846d65dffffffff,12,0
846d661ffffffff,10,0
846d663ffffffff,12,0
846d665ffffffff,20,0
846d667ffffffff,17,0
846d669ffffffff,41,0
846d66bffffffff,29,0
846d66dffffffff,30,0
846d681ffffffff,58,0
846d683ffffffff,50,0
846d685ffffffff,39,0
846d687ffffffff,36,0
846d689ffffffff,47,0
846d68bffffffff,47,0
846d68dffffffff,49,0
846d691ffffffff,88,0
846d693ffffffff,116,0
846d695ffffffff,54,0
846d697ffffffff,58,0
846d699ffffffff,47,0
846d69bffffffff,86,0
846d69dffffffff,56,0
846d6a1ffffffff,1,0
846d6a3ffffffff,1,0
846d6a5ffffffff,2,0
846d6a7ffffffff,2,0
846d6a9ffffffff,3,0
846d6abffffffff,3,0
846d6adffffffff,1,0
846d6b1ffffffff,6,0
846d6b3ffffffff,2,0
846d6b5ffffffff,1,0
846d6b7ffffffff,1,0
846d6b9ffffffff,16,0
846d6bbffffffff,15,0
846d6bdffffffff,3,0
846d6c1ffffffff,30,0
846d6c3ffffffff,20,0
846d6c5ffffffff,38,0
846d6c7ffffffff,44,0
846d6c9ffffffff,33,0
846d6cbffffffff,22,0
846d6cdffffffff,25,0
846d6d1ffffffff,30,0
846d6d3ffffffff,34,0
846d6d5ffffffff,22,0
846d6d7ffffffff,32,0
846d6d9ffffffff,41,0
846d6dbffffffff,27,0
846d6ddffffffff,19,0
846d6e1ffffffff,37,0
846d6e3ffffffff,30,0
846d6e5ffffffff,21,0
846d6e7ffffffff,11,0
846d6e9ffffffff,39,0
846d6ebffffffff,47,0
846d6edffffffff,36,0
846d701ffffffff,1,0
846d703ffffffff,2,0
846d707ffffffff,1,0
846d709ffffffff,18,0
846d70bffffffff,7,0
846d70dffffffff,4,0
846d715ffffffff,1,0
846d719ffffffff,13,0
846d71bffffffff,5,0
846d71dffffffff,4,0
846d721ffffffff,7,0
846d723ffffffff,8,0
846d725ffffffff,3,0
846d727ffffffff,2,0
846d72bffffffff,6,0
846d72dffffffff,6,0
846d731ffffffff,6,0
846d733ffffffff,5,0
846d735ffffffff,2,0
846d737ffffffff,1,0
846d739ffffffff,1,0
846d73dffffffff,6,0
846d741ffffffff,55,0
846d743ffffffff,56,0
846d745ffffffff,25,0
846d747ffffffff,31,0
846d749ffffffff,31,0
846d74bffffffff,61,0
846d74dffffffff,47,0
846d751ffffffff,52,0
846d753ffffffff,21,0
846d755ffffffff,23,0
846d757ffffffff,18,0
846d759ffffffff,44,0
846d75bffffffff,42,0
846d75dffffffff,84,1
846d761ffffffff,5,0
846d763ffffffff,1,0
846d765ffffffff,2,0
846d769ffffffff,26,0
846d76bffffffff,19,0
846d76dffffffff,21,0
846da59ffffffff,1,0
846da5bffffffff,1,0
8472db7ffffffff,9,0
8473869ffffffff,2,0
8473a15ffffffff,1,0
8473a1dffffffff,6,0
8473a43ffffffff,1,0
8473a4bffffffff,8,0
8473a55ffffffff,9,0
8473a57ffffffff,4,0
8473a5dffffffff,9,0
8473b05ffffffff,3,0
8473b07ffffffff,1,0
8473b0dffffffff,4,0
8473b11ffffffff,14,0
8473b13ffffffff,14,0
8473b19ffffffff,14,0
8473b2bffffffff,1,0
8473b41ffffffff,4,0
8473b45ffffffff,2,0
8473b47ffffffff,4,0
8473b4dffffffff,4,0
8473b51ffffffff,14,0
8473b53ffffffff,14,0
8473b59ffffffff,14,0
8473b5bffffffff,14,0
8474007ffffffff,1,0
8474039ffffffff,1,0
847403dffffffff,1,0
8474051ffffffff,1,0
8474053ffffffff,1,0
8474057ffffffff,1,0
8474059ffffffff,3,0
847405bffffffff,1,0
847405dffffffff,1,0
